person_age,age_band,person_income,income_band,person_home_ownership,person_emp_length,employment_category,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,loan_to_income_pct,cb_person_default_on_file,cb_person_cred_hist_length,exposure_at_default,loss_given_default
24,Young_Adult,112500,High_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,C,8600,13.11,0,0.08,7.64,N,4,8600,0.60
26,Adult,40000,Medium_Income,RENT,10,Mid_Employee,PERSONAL,D,6925,15.99,0,0.17,17.31,N,4,6925,0.60
25,Adult,42000,Medium_Income,RENT,2,New_Employee,VENTURE,D,10000,14.91,1,0.24,23.81,N,2,10000,0.60
21,Young_Adult,46000,Medium_Income,RENT,2,New_Employee,PERSONAL,D,5200,17.27,1,0.11,11.30,Y,3,5200,0.60
22,Young_Adult,30000,Medium_Income,MORTGAGE,6,Mid_Employee,DEBTCONSOLIDATION,B,3000,11.49,0,0.1,10.00,N,3,3000,0.60
23,Young_Adult,26000,Low_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,B,7800,10.59,0,0.3,30.00,N,3,7800,0.60
21,Young_Adult,50000,Medium_Income,MORTGAGE,5,Junior_Employee,PERSONAL,C,9000,13.49,0,0.18,18.00,N,2,9000,0.60
22,Young_Adult,44094,Medium_Income,RENT,1,New_Employee,PERSONAL,A,3600,7.37,0,0.08,8.16,N,2,3600,0.60
24,Young_Adult,46000,Medium_Income,MORTGAGE,8,Mid_Employee,PERSONAL,A,2000,7.66,0,0.04,4.35,N,2,2000,0.60
22,Young_Adult,75000,High_Income,MORTGAGE,6,Mid_Employee,VENTURE,D,25000,14.96,0,0.33,33.33,Y,3,25000,0.60
22,Young_Adult,30000,Medium_Income,RENT,4,Junior_Employee,EDUCATION,B,10000,11.86,1,0.33,33.33,N,4,10000,0.60
25,Adult,26729,Low_Income,RENT,5,Junior_Employee,VENTURE,B,7300,11.14,0,0.27,27.31,N,4,7300,0.60
22,Young_Adult,115000,High_Income,MORTGAGE,6,Mid_Employee,EDUCATION,A,12000,5.99,0,0.1,10.43,N,3,12000,0.60
25,Adult,67000,Medium_Income,MORTGAGE,9,Mid_Employee,PERSONAL,C,25000,10.91,1,0.37,37.31,N,3,25000,0.60
25,Adult,96000,High_Income,MORTGAGE,6,Mid_Employee,VENTURE,C,21000,14.65,0,0.22,21.88,N,4,21000,0.60
21,Young_Adult,30000,Medium_Income,RENT,2,New_Employee,VENTURE,B,7000,10.99,0,0.23,23.33,N,3,7000,0.60
26,Adult,175000,Very_High_Income,RENT,2,New_Employee,EDUCATION,B,17000,9.88,0,0.1,9.71,N,2,17000,0.60
24,Young_Adult,48996,Medium_Income,RENT,5,Junior_Employee,VENTURE,C,5000,13.79,0,0.1,10.20,N,4,5000,0.60
22,Young_Adult,52320,Medium_Income,MORTGAGE,6,Mid_Employee,EDUCATION,D,15000,12.86,0,0.29,28.67,N,2,15000,0.60
25,Adult,36000,Medium_Income,RENT,1,New_Employee,DEBTCONSOLIDATION,D,15000,15.05,1,0.42,41.67,Y,2,15000,0.60
22,Young_Adult,66614,Medium_Income,MORTGAGE,6,Mid_Employee,MEDICAL,E,11000,17.99,1,0.14,16.51,Y,2,11000,0.60
22,Young_Adult,16800,Low_Income,MORTGAGE,0,New_Employee,DEBTCONSOLIDATION,C,4750,13.85,1,0.28,28.27,Y,4,4750,0.60
24,Young_Adult,52728,Medium_Income,RENT,4,Junior_Employee,EDUCATION,A,5000,7.74,0,0.09,9.48,N,4,5000,0.60
23,Young_Adult,55000,Medium_Income,OWN,6,Mid_Employee,VENTURE,C,18500,13.16,0,0.34,33.64,N,3,18500,0.60
25,Adult,74000,High_Income,OWN,1,New_Employee,MEDICAL,A,16000,8.49,0,0.22,21.62,N,3,16000,0.60
25,Adult,5000,Low_Income,RENT,0,New_Employee,EDUCATION,B,1000,9.64,1,0.2,20.00,N,4,1000,0.60
22,Young_Adult,80000,High_Income,MORTGAGE,5,Junior_Employee,VENTURE,B,9500,11.71,0,0.12,11.88,N,3,9500,0.60
24,Young_Adult,156000,Very_High_Income,MORTGAGE,8,Mid_Employee,PERSONAL,B,15000,10.25,0,0.1,9.62,N,2,15000,0.60
24,Young_Adult,48000,Medium_Income,MORTGAGE,8,Mid_Employee,MEDICAL,A,10000,7.49,0,0.21,20.83,N,3,10000,0.60
25,Adult,43200,Medium_Income,RENT,3,Junior_Employee,VENTURE,C,3000,13.8,0,0.07,6.94,N,2,3000,0.60
23,Young_Adult,81000,High_Income,RENT,7,Mid_Employee,EDUCATION,C,18000,13.98,0,0.22,22.22,N,4,18000,0.60
25,Adult,76000,High_Income,RENT,1,New_Employee,EDUCATION,A,5000,7.9,0,0.07,6.58,N,3,5000,0.60
23,Young_Adult,135000,High_Income,MORTGAGE,1,New_Employee,EDUCATION,D,12500,15.99,0,0.09,9.26,N,4,12500,0.60
22,Young_Adult,55000,Medium_Income,MORTGAGE,6,Mid_Employee,EDUCATION,C,1400,13.49,0,0.03,2.55,Y,3,1400,0.60
22,Young_Adult,27500,Low_Income,RENT,1,New_Employee,EDUCATION,B,4250,10.99,0,0.15,15.45,N,4,4250,0.60
24,Young_Adult,43300,Medium_Income,MORTGAGE,2,New_Employee,EDUCATION,B,24000,10.62,0,0.55,55.43,N,2,24000,0.60
25,Adult,24996,Low_Income,RENT,8,Mid_Employee,DEBTCONSOLIDATION,C,2500,12.98,0,0.1,10.00,N,4,2500,0.60
25,Adult,72000,High_Income,MORTGAGE,9,Mid_Employee,VENTURE,A,3200,6.39,0,0.04,4.44,N,4,3200,0.60
23,Young_Adult,138000,High_Income,MORTGAGE,7,Mid_Employee,VENTURE,B,2700,11.86,0,0.02,1.96,N,4,2700,0.60
26,Adult,159960,Very_High_Income,MORTGAGE,11,Senior_Employee,HOMEIMPROVEMENT,A,18325,7.49,0,0.11,11.46,N,2,18325,0.60
24,Young_Adult,64000,Medium_Income,MORTGAGE,7,Mid_Employee,DEBTCONSOLIDATION,F,4000,20.89,1,0.06,6.25,Y,2,4000,0.60
24,Young_Adult,51000,Medium_Income,RENT,7,Mid_Employee,PERSONAL,D,9600,15.31,0,0.19,18.82,Y,4,9600,0.60
22,Young_Adult,30000,Medium_Income,RENT,6,Mid_Employee,EDUCATION,B,7000,9.62,1,0.23,23.33,N,4,7000,0.60
22,Young_Adult,22000,Low_Income,OWN,1,New_Employee,DEBTCONSOLIDATION,D,8500,15.05,0,0.39,38.64,N,4,8500,0.60
24,Young_Adult,23500,Low_Income,MORTGAGE,2,New_Employee,HOMEIMPROVEMENT,B,7000,10.38,0,0.3,29.79,N,4,7000,0.60
26,Adult,220836,Very_High_Income,MORTGAGE,10,Mid_Employee,PERSONAL,B,9000,11.26,0,0.04,4.08,N,2,9000,0.60
21,Young_Adult,19200,Low_Income,OWN,0,New_Employee,MEDICAL,B,2400,9.91,0,0.13,12.50,N,4,2400,0.60
25,Adult,65000,Medium_Income,RENT,4,Junior_Employee,HOMEIMPROVEMENT,C,15000,13.49,0,0.23,23.08,Y,3,15000,0.60
23,Young_Adult,65000,Medium_Income,MORTGAGE,7,Mid_Employee,EDUCATION,A,5500,7.88,0,0.08,8.46,N,2,5500,0.60
26,Adult,145000,High_Income,RENT,1,New_Employee,DEBTCONSOLIDATION,B,10000,10.99,0,0.07,6.90,N,3,10000,0.60
22,Young_Adult,78700,High_Income,MORTGAGE,6,Mid_Employee,PERSONAL,A,7000,7.68,1,0.09,8.89,N,3,7000,0.60
23,Young_Adult,21000,Low_Income,OWN,2,New_Employee,VENTURE,C,6000,15.27,0,0.29,28.57,N,2,6000,0.60
26,Adult,24000,Low_Income,RENT,5,Junior_Employee,MEDICAL,A,6000,6.62,0,0.25,25.00,N,2,6000,0.60
22,Young_Adult,42000,Medium_Income,RENT,0,New_Employee,PERSONAL,A,3600,7.37,0,0.09,8.57,N,3,3600,0.60
24,Young_Adult,46704,Medium_Income,RENT,2,New_Employee,PERSONAL,B,9000,11.49,0,0.19,19.27,N,3,9000,0.60
24,Young_Adult,65000,Medium_Income,MORTGAGE,3,Junior_Employee,EDUCATION,B,12000,9.91,0,0.18,18.46,N,4,12000,0.60
22,Young_Adult,66000,Medium_Income,RENT,6,Mid_Employee,PERSONAL,C,16800,13.49,0,0.25,25.45,Y,2,16800,0.60
21,Young_Adult,60000,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,B,6000,10.62,0,0.1,10.00,N,2,6000,0.60
25,Adult,30720,Medium_Income,MORTGAGE,3,Junior_Employee,MEDICAL,B,2000,11.12,0,0.07,6.51,N,4,2000,0.60
23,Young_Adult,80000,High_Income,MORTGAGE,1,New_Employee,EDUCATION,C,12000,13.48,0,0.15,15.00,Y,4,12000,0.60
22,Young_Adult,41000,Medium_Income,OWN,0,New_Employee,PERSONAL,A,1000,6.99,0,0.02,2.44,N,2,1000,0.60
25,Adult,150000,High_Income,RENT,2,New_Employee,HOMEIMPROVEMENT,A,8750,7.74,0,0.06,5.83,N,2,8750,0.60
23,Young_Adult,122000,High_Income,RENT,7,Mid_Employee,MEDICAL,C,14000,13.48,0,0.11,11.48,N,4,14000,0.60
22,Young_Adult,27996,Low_Income,RENT,0,New_Employee,EDUCATION,D,2200,15.95,1,0.08,7.86,N,3,2200,0.60
22,Young_Adult,30000,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,B,6000,12.42,0,0.2,20.00,N,4,6000,0.60
23,Young_Adult,30000,Medium_Income,RENT,3,Junior_Employee,PERSONAL,D,3000,15.2,0,0.1,10.00,Y,4,3000,0.60
21,Young_Adult,40000,Medium_Income,OWN,1,New_Employee,PERSONAL,C,15000,13.16,0,0.38,37.50,Y,4,15000,0.60
22,Young_Adult,41500,Medium_Income,RENT,6,Mid_Employee,PERSONAL,D,2500,15.62,0,0.06,6.02,N,2,2500,0.60
24,Young_Adult,98000,High_Income,OWN,8,Mid_Employee,VENTURE,A,12000,7.49,0,0.12,12.24,N,2,12000,0.60
26,Adult,42000,Medium_Income,RENT,3,Junior_Employee,DEBTCONSOLIDATION,A,4500,7.66,0,0.11,10.71,N,2,4500,0.60
24,Young_Adult,65000,Medium_Income,MORTGAGE,7,Mid_Employee,VENTURE,A,1525,5.42,0,0.02,2.35,N,3,1525,0.60
21,Young_Adult,45000,Medium_Income,MORTGAGE,5,Junior_Employee,VENTURE,A,18000,7.88,0,0.4,40.00,N,2,18000,0.60
23,Young_Adult,21000,Low_Income,OWN,7,Mid_Employee,EDUCATION,B,7500,12.69,0,0.36,35.71,N,2,7500,0.60
24,Young_Adult,39000,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,E,16000,19.91,1,0.41,41.03,N,3,16000,0.60
24,Young_Adult,70000,Medium_Income,OWN,8,Mid_Employee,PERSONAL,B,24250,12.18,0,0.35,34.64,N,2,24250,0.60
25,Adult,95000,High_Income,MORTGAGE,5,Junior_Employee,DEBTCONSOLIDATION,B,18000,10.99,0,0.19,18.95,N,3,18000,0.60
26,Adult,51000,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,A,12000,6.17,0,0.24,23.53,N,4,12000,0.60
26,Adult,200000,Very_High_Income,MORTGAGE,4,Junior_Employee,MEDICAL,C,15000,14.79,0,0.07,7.50,N,4,15000,0.60
21,Young_Adult,65496,Medium_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,B,13250,10.37,0,0.2,20.23,N,4,13250,0.60
24,Young_Adult,34000,Medium_Income,MORTGAGE,0,New_Employee,DEBTCONSOLIDATION,B,10000,12.18,0,0.29,29.41,N,4,10000,0.60
22,Young_Adult,43000,Medium_Income,RENT,6,Mid_Employee,EDUCATION,B,13500,10.95,1,0.31,31.40,N,4,13500,0.60
23,Young_Adult,44000,Medium_Income,RENT,2,New_Employee,PERSONAL,C,6000,14.22,0,0.14,13.64,Y,3,6000,0.60
22,Young_Adult,39000,Medium_Income,RENT,4,Junior_Employee,EDUCATION,A,5000,6.99,0,0.13,12.82,N,2,5000,0.60
22,Young_Adult,50004,Medium_Income,RENT,5,Junior_Employee,EDUCATION,D,5300,14.42,0,0.11,10.60,N,2,5300,0.60
25,Adult,150000,High_Income,MORTGAGE,9,Mid_Employee,HOMEIMPROVEMENT,B,20000,8.88,0,0.13,13.33,N,4,20000,0.60
25,Adult,80000,High_Income,MORTGAGE,5,Junior_Employee,PERSONAL,A,18000,5.79,0,0.23,22.50,N,3,18000,0.60
21,Young_Adult,25000,Low_Income,OWN,0,New_Employee,EDUCATION,B,8800,9.33,0,0.35,35.20,N,3,8800,0.60
22,Young_Adult,120000,High_Income,MORTGAGE,3,Junior_Employee,VENTURE,C,5000,14.79,0,0.04,4.17,Y,3,5000,0.60
22,Young_Adult,50500,Medium_Income,OWN,6,Mid_Employee,EDUCATION,B,6000,11.83,0,0.12,11.88,N,2,6000,0.60
22,Young_Adult,49536,Medium_Income,MORTGAGE,6,Mid_Employee,EDUCATION,A,5200,6.62,0,0.1,10.50,N,3,5200,0.60
24,Young_Adult,39000,Medium_Income,RENT,8,Mid_Employee,MEDICAL,D,1500,15.62,0,0.04,3.85,Y,3,1500,0.60
25,Adult,30000,Medium_Income,RENT,4,Junior_Employee,EDUCATION,C,2000,14.22,0,0.07,6.67,N,2,2000,0.60
24,Young_Adult,39000,Medium_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,A,5600,5.42,0,0.14,14.36,N,4,5600,0.60
24,Young_Adult,40000,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,B,2500,9.99,0,0.06,6.25,N,3,2500,0.60
22,Young_Adult,60000,Medium_Income,MORTGAGE,5,Junior_Employee,VENTURE,A,5600,7.49,0,0.09,9.33,N,4,5600,0.60
25,Adult,78000,High_Income,MORTGAGE,9,Mid_Employee,EDUCATION,B,14200,11.48,0,0.18,18.21,N,3,14200,0.60
26,Adult,71004,High_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,D,20000,13.36,1,0.28,28.17,N,2,20000,0.60
24,Young_Adult,130000,High_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,B,25000,11.83,0,0.19,19.23,N,3,25000,0.60
24,Young_Adult,87000,High_Income,MORTGAGE,7,Mid_Employee,DEBTCONSOLIDATION,B,25000,10.99,0,0.29,28.74,N,4,25000,0.60
25,Adult,90000,High_Income,RENT,9,Mid_Employee,EDUCATION,B,10000,12.42,0,0.11,11.11,N,4,10000,0.60
23,Young_Adult,30996,Medium_Income,OWN,2,New_Employee,VENTURE,B,5000,11.86,0,0.16,16.13,N,4,5000,0.60
25,Adult,87000,High_Income,MORTGAGE,4,Junior_Employee,VENTURE,B,13000,11.26,0,0.15,14.94,N,4,13000,0.60
25,Adult,32000,Medium_Income,RENT,9,Mid_Employee,MEDICAL,E,15000,16.45,1,0.47,46.88,Y,2,15000,0.60
24,Young_Adult,31000,Medium_Income,RENT,2,New_Employee,EDUCATION,C,10000,14.65,1,0.32,32.26,Y,3,10000,0.60
25,Adult,48000,Medium_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,B,4800,10.74,0,0.1,10.00,N,4,4800,0.60
25,Adult,60000,Medium_Income,MORTGAGE,2,New_Employee,EDUCATION,B,12500,11.49,0,0.21,20.83,N,4,12500,0.60
24,Young_Adult,55000,Medium_Income,MORTGAGE,8,Mid_Employee,HOMEIMPROVEMENT,A,5500,8.59,0,0.1,10.00,N,4,5500,0.60
26,Adult,165000,Very_High_Income,MORTGAGE,10,Mid_Employee,EDUCATION,C,20000,13.22,0,0.12,12.12,Y,2,20000,0.60
25,Adult,84000,High_Income,RENT,0,New_Employee,PERSONAL,B,4500,12.18,0,0.05,5.36,N,2,4500,0.60
25,Adult,84000,High_Income,MORTGAGE,8,Mid_Employee,MEDICAL,B,8500,11.83,0,0.1,10.12,N,4,8500,0.60
24,Young_Adult,33996,Medium_Income,RENT,2,New_Employee,EDUCATION,D,5000,14.96,1,0.15,14.71,Y,4,5000,0.60
23,Young_Adult,30000,Medium_Income,RENT,6,Mid_Employee,DEBTCONSOLIDATION,A,4800,7.49,0,0.16,16.00,N,4,4800,0.60
22,Young_Adult,38000,Medium_Income,MORTGAGE,6,Mid_Employee,DEBTCONSOLIDATION,A,8500,5.42,0,0.22,22.37,N,2,8500,0.60
36,Adult,14004,Low_Income,RENT,0,New_Employee,MEDICAL,D,4800,15.28,1,0.34,34.28,N,15,4800,0.60
21,Young_Adult,60000,Medium_Income,RENT,3,Junior_Employee,EDUCATION,B,10000,12.18,0,0.17,16.67,N,2,10000,0.60
23,Young_Adult,80500,High_Income,RENT,5,Junior_Employee,VENTURE,B,7200,9.25,0,0.09,8.94,N,3,7200,0.60
25,Adult,58650,Medium_Income,MORTGAGE,4,Junior_Employee,MEDICAL,D,20000,14.09,1,0.29,34.10,Y,4,20000,0.60
23,Young_Adult,42000,Medium_Income,OWN,7,Mid_Employee,EDUCATION,B,4400,11.89,0,0.1,10.48,N,4,4400,0.60
22,Young_Adult,23800,Low_Income,RENT,2,New_Employee,PERSONAL,A,8800,9.32,1,0.37,36.97,N,2,8800,0.60
23,Young_Adult,32400,Medium_Income,RENT,4,Junior_Employee,MEDICAL,A,4500,7.49,0,0.14,13.89,N,3,4500,0.60
24,Young_Adult,60140,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,A,7000,8.59,0,0.12,11.64,N,4,7000,0.60
21,Young_Adult,36000,Medium_Income,RENT,3,Junior_Employee,MEDICAL,C,18500,10.91,1,0.51,51.39,N,2,18500,0.60
23,Young_Adult,50000,Medium_Income,RENT,4,Junior_Employee,VENTURE,B,18225,10.74,1,0.36,36.45,N,3,18225,0.60
26,Adult,130000,High_Income,RENT,0,New_Employee,HOMEIMPROVEMENT,C,4550,13.57,0,0.04,3.50,Y,4,4550,0.60
21,Young_Adult,35000,Medium_Income,OWN,2,New_Employee,EDUCATION,A,11000,7.88,0,0.31,31.43,N,3,11000,0.60
23,Young_Adult,70000,Medium_Income,MORTGAGE,4,Junior_Employee,PERSONAL,C,6000,13.16,0,0.09,8.57,Y,4,6000,0.60
25,Adult,33772,Medium_Income,RENT,3,Junior_Employee,VENTURE,D,3600,16.02,1,0.11,10.66,Y,3,3600,0.60
21,Young_Adult,65000,Medium_Income,RENT,0,New_Employee,VENTURE,B,12000,11.71,0,0.18,18.46,N,3,12000,0.60
25,Adult,55000,Medium_Income,RENT,7,Mid_Employee,HOMEIMPROVEMENT,C,8500,14.22,0,0.15,15.45,Y,3,8500,0.60
22,Young_Adult,43600,Medium_Income,MORTGAGE,4,Junior_Employee,DEBTCONSOLIDATION,D,10000,14.96,1,0.23,22.94,N,2,10000,0.60
22,Young_Adult,50004,Medium_Income,MORTGAGE,0,New_Employee,EDUCATION,E,11000,15.68,0,0.22,22.00,Y,3,11000,0.60
25,Adult,48000,Medium_Income,MORTGAGE,9,Mid_Employee,EDUCATION,C,7000,12.09,0,0.15,14.58,Y,2,7000,0.60
24,Young_Adult,40000,Medium_Income,RENT,6,Mid_Employee,EDUCATION,A,5000,6.17,0,0.13,12.50,N,2,5000,0.60
25,Adult,23198,Low_Income,RENT,2,New_Employee,VENTURE,A,6000,8,0,0.26,25.86,N,2,6000,0.60
23,Young_Adult,84000,High_Income,RENT,0,New_Employee,EDUCATION,A,12500,6.54,0,0.15,14.88,N,4,12500,0.60
23,Young_Adult,63000,Medium_Income,MORTGAGE,7,Mid_Employee,EDUCATION,A,20000,7.9,0,0.32,31.75,N,3,20000,0.60
22,Young_Adult,57996,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,B,2500,12.53,0,0.04,4.31,N,4,2500,0.60
20,Young_Adult,188004,Very_High_Income,MORTGAGE,4,Junior_Employee,PERSONAL,A,2000,8.59,0,0.01,1.06,N,2,2000,0.60
25,Adult,39000,Medium_Income,MORTGAGE,9,Mid_Employee,DEBTCONSOLIDATION,C,3000,13.99,0,0.08,7.69,N,2,3000,0.60
24,Young_Adult,85000,High_Income,MORTGAGE,4,Junior_Employee,DEBTCONSOLIDATION,B,7750,11.12,0,0.09,9.12,N,4,7750,0.60
26,Adult,125000,High_Income,MORTGAGE,10,Mid_Employee,PERSONAL,A,10200,7.49,0,0.08,8.16,N,2,10200,0.60
24,Young_Adult,54000,Medium_Income,MORTGAGE,5,Junior_Employee,PERSONAL,A,11000,5.42,0,0.2,20.37,N,2,11000,0.60
23,Young_Adult,55000,Medium_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,C,10200,12.73,0,0.19,18.55,N,2,10200,0.60
24,Young_Adult,141000,High_Income,OWN,8,Mid_Employee,EDUCATION,A,10000,7.49,0,0.07,7.09,N,2,10000,0.60
22,Young_Adult,35100,Medium_Income,RENT,0,New_Employee,EDUCATION,C,1000,13.98,0,0.03,2.85,Y,3,1000,0.60
24,Young_Adult,20400,Low_Income,RENT,3,Junior_Employee,DEBTCONSOLIDATION,C,7550,14.79,1,0.37,37.01,Y,3,7550,0.60
22,Young_Adult,37000,Medium_Income,MORTGAGE,6,Mid_Employee,VENTURE,B,7500,10.95,0,0.2,20.27,N,3,7500,0.60
25,Adult,67000,Medium_Income,RENT,3,Junior_Employee,MEDICAL,A,7000,8.94,0,0.1,10.45,N,2,7000,0.60
21,Young_Adult,57000,Medium_Income,OWN,5,Junior_Employee,VENTURE,B,8000,10.65,0,0.14,14.04,N,2,8000,0.60
22,Young_Adult,51000,Medium_Income,RENT,6,Mid_Employee,EDUCATION,A,7500,5.99,0,0.15,14.71,N,3,7500,0.60
23,Young_Adult,140000,High_Income,OWN,6,Mid_Employee,EDUCATION,C,16400,15.96,0,0.12,11.71,N,2,16400,0.60
25,Adult,60000,Medium_Income,MORTGAGE,5,Junior_Employee,VENTURE,D,3000,14.59,0,0.05,5.00,Y,4,3000,0.60
25,Adult,69900,Medium_Income,MORTGAGE,9,Mid_Employee,DEBTCONSOLIDATION,A,5050,5.42,0,0.07,7.22,N,3,5050,0.60
25,Adult,48000,Medium_Income,RENT,3,Junior_Employee,MEDICAL,C,9000,13.79,0,0.19,18.75,Y,2,9000,0.60
25,Adult,70000,Medium_Income,RENT,2,New_Employee,HOMEIMPROVEMENT,C,7000,13.79,0,0.1,10.00,Y,2,7000,0.60
26,Adult,81000,High_Income,RENT,10,Mid_Employee,VENTURE,E,21000,16.95,1,0.26,25.93,N,2,21000,0.60
22,Young_Adult,24000,Low_Income,RENT,0,New_Employee,PERSONAL,E,1500,18.79,1,0.06,6.25,Y,4,1500,0.60
22,Young_Adult,90000,High_Income,MORTGAGE,6,Mid_Employee,DEBTCONSOLIDATION,A,16000,6.03,0,0.18,17.78,N,3,16000,0.60
25,Adult,42900,Medium_Income,RENT,5,Junior_Employee,PERSONAL,A,12000,8.9,0,0.28,27.97,N,3,12000,0.60
23,Young_Adult,65000,Medium_Income,MORTGAGE,4,Junior_Employee,EDUCATION,D,13600,15.62,0,0.21,20.92,N,3,13600,0.60
24,Young_Adult,62400,Medium_Income,RENT,8,Mid_Employee,VENTURE,B,20000,11.12,1,0.32,32.05,N,2,20000,0.60
23,Young_Adult,45000,Medium_Income,RENT,0,New_Employee,EDUCATION,C,1775,12.72,0,0.04,3.94,N,2,1775,0.60
24,Young_Adult,45000,Medium_Income,MORTGAGE,2,New_Employee,HOMEIMPROVEMENT,B,9200,11.89,0,0.2,20.44,N,4,9200,0.60
23,Young_Adult,130208,High_Income,MORTGAGE,7,Mid_Employee,DEBTCONSOLIDATION,C,20000,12.73,0,0.15,15.36,N,3,20000,0.60
22,Young_Adult,23587,Low_Income,RENT,4,Junior_Employee,HOMEIMPROVEMENT,B,2000,11.89,1,0.08,8.48,N,2,2000,0.60
22,Young_Adult,69500,Medium_Income,MORTGAGE,6,Mid_Employee,MEDICAL,C,6000,13.48,0,0.09,8.63,N,3,6000,0.60
24,Young_Adult,42200,Medium_Income,RENT,5,Junior_Employee,MEDICAL,A,4450,9.32,0,0.11,10.55,N,4,4450,0.60
25,Adult,45000,Medium_Income,RENT,2,New_Employee,PERSONAL,C,11100,13.11,0,0.25,24.67,N,2,11100,0.60
24,Young_Adult,42000,Medium_Income,MORTGAGE,8,Mid_Employee,VENTURE,B,22250,11.11,0,0.53,52.98,N,2,22250,0.60
40,Adult,75000,High_Income,RENT,6,Mid_Employee,EDUCATION,A,15000,7.29,0,0.2,20.00,N,11,15000,0.60
21,Young_Adult,12000,Low_Income,OWN,0,New_Employee,EDUCATION,C,4200,13.48,1,0.35,35.00,N,4,4200,0.60
22,Young_Adult,60000,Medium_Income,MORTGAGE,1,New_Employee,PERSONAL,C,7500,11.66,0,0.13,12.50,N,4,7500,0.60
26,Adult,80004,High_Income,MORTGAGE,7,Mid_Employee,PERSONAL,C,7500,15.23,1,0.09,9.37,N,4,7500,0.60
24,Young_Adult,42000,Medium_Income,MORTGAGE,5,Junior_Employee,PERSONAL,A,19200,7.9,0,0.46,45.71,N,4,19200,0.60
24,Young_Adult,105804,High_Income,MORTGAGE,8,Mid_Employee,EDUCATION,A,15000,7.49,0,0.14,14.18,N,2,15000,0.60
23,Young_Adult,45000,Medium_Income,RENT,2,New_Employee,PERSONAL,B,11200,10.59,0,0.25,24.89,N,4,11200,0.60
24,Young_Adult,52800,Medium_Income,RENT,8,Mid_Employee,PERSONAL,A,9000,7.49,0,0.17,17.05,N,4,9000,0.60
22,Young_Adult,68000,Medium_Income,MORTGAGE,6,Mid_Employee,EDUCATION,A,3500,6.39,0,0.05,5.15,N,4,3500,0.60
26,Adult,58000,Medium_Income,MORTGAGE,2,New_Employee,MEDICAL,A,3000,6.92,0,0.05,5.17,N,2,3000,0.60
23,Young_Adult,39600,Medium_Income,MORTGAGE,8,Mid_Employee,MEDICAL,A,8250,9.32,0,0.21,20.83,N,3,8250,0.60
22,Young_Adult,40000,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,B,7000,11.99,0,0.17,17.50,N,3,7000,0.60
24,Young_Adult,72000,High_Income,MORTGAGE,8,Mid_Employee,DEBTCONSOLIDATION,A,8000,7.88,0,0.11,11.11,N,3,8000,0.60
24,Young_Adult,72000,High_Income,RENT,4,Junior_Employee,EDUCATION,B,15000,10.99,0,0.21,20.83,N,2,15000,0.60
24,Young_Adult,51000,Medium_Income,MORTGAGE,4,Junior_Employee,EDUCATION,A,8500,8.94,0,0.17,16.67,N,4,8500,0.60
26,Adult,136000,High_Income,RENT,2,New_Employee,HOMEIMPROVEMENT,C,12000,14.72,0,0.09,8.82,Y,3,12000,0.60
22,Young_Adult,50000,Medium_Income,RENT,6,Mid_Employee,EDUCATION,A,10000,7.88,0,0.2,20.00,N,4,10000,0.60
23,Young_Adult,60000,Medium_Income,MORTGAGE,6,Mid_Employee,PERSONAL,A,7000,6.54,0,0.12,11.67,N,2,7000,0.60
25,Adult,50000,Medium_Income,MORTGAGE,4,Junior_Employee,DEBTCONSOLIDATION,A,6000,6.76,0,0.12,12.00,N,2,6000,0.60
25,Adult,36000,Medium_Income,MORTGAGE,3,Junior_Employee,HOMEIMPROVEMENT,C,7000,12.73,0,0.19,19.44,N,4,7000,0.60
22,Young_Adult,47800,Medium_Income,MORTGAGE,5,Junior_Employee,PERSONAL,C,1500,13.43,0,0.03,3.14,Y,4,1500,0.60
25,Adult,61959,Medium_Income,RENT,9,Mid_Employee,EDUCATION,C,25000,12.73,1,0.4,40.35,Y,4,25000,0.60
25,Adult,49000,Medium_Income,RENT,2,New_Employee,EDUCATION,A,7750,9.63,0,0.16,15.82,N,2,7750,0.60
24,Young_Adult,64000,Medium_Income,MORTGAGE,2,New_Employee,DEBTCONSOLIDATION,E,12000,17.56,1,0.19,18.75,Y,4,12000,0.60
21,Young_Adult,59000,Medium_Income,MORTGAGE,5,Junior_Employee,EDUCATION,B,5000,9.99,1,0.08,8.47,N,3,5000,0.60
